V_Word,across,act,action,af,age,ago,air,almost,along,already,also,although,always,american,among,another,anything,area,areas,around,asked,available,away,back,became,become,began,behind,best,better,big,board,body,boy,brought,business,called,came,cannot,car,case,center,certain,change,children,church,city,close,college,come,common,community,company,control,cost,could,country,course,court,day,days,death,department,development,different,done,door,early,economic,either,end,enough,even,ever,every,example,experience,eyes,face,fact,family,far,federal,feet,felt,field,find,first,five,force,form,found,four,free,full,future,gave,general,get,give,given,go,god,going,good,got,government,great,group,half,hand,hands,head,heard,held,help,high,history,home,house,however,human,important,individual,information,interest,job,john,keep,kind,knew,know,known,large,last,later,law,least,left,less,let,life,light,like,line,little,local,long,look,looked,love,made,major,make,making,man,many,matter,may,means,members,men,might,mind,miss,moment,money,much,must,name,national,need,never,new,next,night,nothing,number,office,often,old,one,open,order,others,part,past,people,per,perhaps,period,place,point,policy,political,position,possible,power,present,president,probably,problem,problems,program,public,put,question,quite,rather,real,really,reason,result,right,room,said,saw,say,school,second,see,seem,seemed,seems,seen,sense,service,set,several,shall,show,side,since,small,social,society,something,south,special,state,states,still,street,study,sure,system,take,taken,tell,thing,things,think,though,thought,three,thus,time,times,today,together,told,took,toward,true,turn,turned,two,united,upon,us,use,used,voice,want,wanted,war,water,way,week,well,went,west,whether,white,whole,whose,wife,within,without,woman,word,words,work,world,would,year,years,yet,york,young,across,act,action,af,age,ago,air,almost,along,already,also,although,always,american,among,another,anything,area,areas,around,asked,available,away,back,became,become,began,behind,best,better,big,board,body,boy,brought,business,called,came,cannot,car,case,center,certain,change,children,church,city,close,college,come,common,community,company,control,cost,could,country,course,court,day,days,death,department,development,different,done,door,early,economic,either,end,enough,even,ever,every,example,experience,eyes,face,fact,family,far,federal,feet,felt,field,find,first,five,force,form,found,four,free,full,future,gave,general,get,give,given,go,god,going,good,got,government,great,group,half,hand,hands,head,heard,held,help,high,history,home,house,however,human,important,individual,information,interest,job,john,keep,kind,knew,know,known,large,last,later,law,least,left,less,let,life,light,like,line,little,local,long,look,looked,love,made,major,make,making,man,many,matter,may,means,members,men,might,mind,miss,moment,money,much,must,name,national,need,never,new,next,night,nothing,number,office,often,old,one,open,order,others,part,past,people,per,perhaps,period,place,point,policy,political,position,possible,power,present,president,probably,problem,problems,program,public,put,question,quite,rather,real,really,reason,result,right,room,said,saw,say,school,second,see,seem,seemed,seems,seen,sense,service,set,several,shall,show,side,since,small,social,society,something,south,special,state,states,still,street,study,sure,system,take,taken,tell,thing,things,think,though,thought,three,thus,time,times,today,together,told,took,toward,true,turn,turned,two,united,upon,us,use,used,voice,want,wanted,war,water,way,week,well,went,west,whether,white,whole,whose,wife,within,without,woman,word,words,work,world,would,year,years,yet,york,young
last,0,0,1,1,0,1,1,0,1,0,1,0,2,1,2,0,0,2,0,1,0,0,0,2,0,0,1,0,1,4,0,0,1,3,1,0,0,3,0,1,1,1,0,0,0,2,3,0,2,0,1,0,0,0,0,1,2,2,2,4,0,3,0,0,1,2,1,1,0,0,2,3,5,0,5,2,1,0,1,2,1,1,0,0,1,1,1,6,0,1,0,3,2,0,0,0,3,1,1,1,4,1,0,2,3,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,1,3,1,1,0,0,0,0,3,0,1,4,0,5,0,1,0,5,0,0,2,8,0,2,0,5,0,1,2,0,0,2,2,0,0,0,0,0,1,1,3,1,0,5,1,4,3,0,1,1,0,18,2,0,0,0,1,2,1,2,1,1,0,2,0,2,1,0,1,1,1,0,0,1,2,1,0,3,3,1,2,1,0,1,5,6,0,1,3,0,1,0,1,2,0,0,0,0,0,0,0,0,10,0,1,1,1,1,0,2,3,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,5,0,0,1,1,2,0,0,1,0,1,2,0,4,0,1,0,0,1,1,1,3,1,4,2,1,1,0,0,0,0,1,0,0,0,1,2,2,3,5,1,3,2,0,0,2,0,0,0,0,0,1,1,1,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,5,0,1,1,0,0,0,0,2,1,0,0,2,0,0,0,0,1,4,0,1,0,7,9,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,1,1,2,0,0,0,0,5,4,0,0,2,1,0,1,0,1,1,1,1,1,3,0,2,0,5,0,2,1,4,0,0,3,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,1,4,0,1,1,0,0,6,2,0,0,0,1,1,0,0,1,0,6,1,0,1,0,0,1,4,1,1,0,2,0,0,1,3,0,61,0,2,2,1,1,9,0,0,1,0,0,0,2,0,1,3,2,0,0,0,0,0,1,0,5,0,0,1,0,3,0,1,0,0,0,1,0,0,1,8,5,1,0,1,1,0,0,0,2,1,0,0,3,0,3,0,1,1,0,0,2,0,0,2,0,4,0,0,1,0,0,0,0,3,0,2,3,1,11,1,17,0,1,1,3,1,0,0,0,0,19,2,1,2,1,1,0,0,0,2,1,1,51,4,3,0,1,2,1,0,0,0,2,0,2,2,0,4,3,79,39,0,0,1
later,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,1,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,4,0,1,0,1,10,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,8,0,1,0,1,0,0,0,0,2,1,1,2,1,0,2,0,0,0,2,1,2,2,1,0,1,1,0,0,0,2,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,5,0,1,1,0,0,1,0,1,2,0,5,0,5,0,1,0,0,1,0,5,0,3,0,1,0,0,0,1,0,0,1,1,2,0,1,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,1,7,1,0,1,2,2,0,0,0,3,0,0,0,3,2,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,2,1,1,0,0,2,0,8,0,9,1,0,0,1,2,0,0,1,0,9,0,0,1,0,0,0,0,0,1,0,0,5,1,1,0,2,0,0,2,0,0,0,0,0,0,1,0,4,5,33,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,1,0,0,3,4,3,0,2,0,0,0,1,2,1,2,0,2,4,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2,6,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,2,5,1,0,0,4,1,0,1,0,0,2,2,1,1,3,0,1,0,2,0,0,1,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,2,4,1,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1,0,0,1,4,0,1,0,1,1,1,0,0,0,0,2,1,0,1,0,2,2,1,0,0,1,1,1,2,0,0,1,1,1,2,0,0,0,1,0,0,0,2,2,0,3,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,2,1,0,0,0,3,0,1,0,0,1,0,0,0,2,1,0,2,0,1,0,1,0,0,1,0,2,1,0,2,1,1,2,0,0,1,3,0,2,0,0,0,1,0,0,5,1,0,1,0,3,2,1,0,0,2,3,0,0,0,1,0,3,1,1,2,0,0,0,0,1,0,1,0,0,1,0,2,1,8,2,9,1,0,0
law,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,13,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,5,0,2,0,1,0,0,3,0,1,1,0,2,0,0,1,0,0,0,0,0,1,1,1,4,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,1,1,0,0,2,1,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1,0,0,0,0,0,0,0,1,0,1,0,0,3,4,0,0,3,2,1,0,2,1,0,0,2,0,0,0,0,2,3,0,0,1,0,1,0,0,0,0,1,1,0,4,0,4,0,1,0,2,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,2,1,1,0,1,1,0,0,1,1,0,1,0,2,3,0,0,0,0,0,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0,4,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,2,0,1,0,0,0,2,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0
least,0,1,0,0,2,0,1,0,0,1,0,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,1,1,4,2,0,1,0,2,1,1,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,2,1,2,0,4,0,1,0,0,1,0,4,1,1,0,0,0,1,0,0,1,0,0,1,0,3,0,0,1,0,1,0,1,1,0,1,1,2,8,0,0,1,0,1,1,0,1,0,0,0,0,9,0,0,1,3,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,2,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,2,0,1,0,1,0,0,1,0,4,0,0,0,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,8,1,0,0,1,2,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,3,0,2,0,1,1,0,3,0,0,3,2,1,0,1,0,0,3,0,1,1,0,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,34,0,0,0,5,0,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,1,1,1,0,1,1,0,1,0,0,2,0,0,2,1,0,1,0,2,1,0,3,0,0,0,0,0,0,2,0,1,1,2,0,0,1,5,0,1,1,0,1,1,1,0,0,1,0,12,0,0,2,0,1,0,2,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,9,1,0,1
left,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,3,1,0,1,2,1,1,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,4,1,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,2,4,1,0,0,0,3,1,0,0,0,0,0,0,3,4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,4,1,3,1,5,0,3,0,0,0,1,0,1,0,9,2,0,2,0,0,8,4,1,0,0,1,3,2,1,0,0,5,2,1,3,5,2,3,2,0,10,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,4,1,0,0,1,0,0,2,1,0,2,1,0,0,9,3,6,0,1,1,0,1,0,1,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,7,0,0,2,3,1,0,2,0,2,6,0,0,1,1,0,0,0,6,5,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1,2,5,0,1,1,2,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,9,1,0,1,0,2,0,0,1,0,0,1,3,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,3,0,2,1,2,0,0,1,0,1,3,0,1,3,1,3,1,1,1,0,2,0,0,0,1,0,0,2,5,0,2,0,0,0,0,1,1,0,0,3,0,4,0,0,1,1,1,1,3,0,0,1,0,11,1,1,1,1,0,2,0,6,8,1,1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,1,0,1,4,2,0,4,1,2,1,0,1,3,0,0,0,2,3,1,2,1,0,1,0,0,0,0,1,2,1,0,0,0,3,2,3,2,0,2,3,0,0,9,3,0,1,0,0,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,12,6,3,1,2,2,2,2,0,1,0,1,1,0,2,1,0,0,9,0,2,1,1,1,0,0,1,0,3,6,0,0,0,1,0,0,0,3,2,2,0,2,0,4,0,1,1,1,1,2,0,1,1,5,1,1,6,0,0,1,1,1,0,2,3,1,1,2,0,1,2,1,0,0,2,2,0,0,0,3,1,4,0,1,0,1,0
less,0,0,0,4,0,0,1,1,0,0,1,0,2,0,0,2,1,3,0,0,0,2,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,8,1,0,0,1,0,0,0,1,12,1,0,1,2,2,0,0,0,0,2,1,0,0,0,1,2,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,9,0,0,0,0,0,6,1,2,0,0,0,0,0,2,0,2,1,0,3,2,0,2,3,3,0,0,0,19,1,0,0,1,0,1,0,1,7,1,1,1,0,3,0,1,1,1,1,2,1,2,0,3,0,1,0,1,4,0,0,0,3,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,2,1,5,0,1,2,0,3,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,2,0,2,1,0,0,0,2,0,1,2,0,1,2,0,0,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,3,1,9,0,2,2,0,1,0,0,0,5,0,0,0,0,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,3,0,0,3,1,0,1,2,0,0,1,0,0,1,4,1,0,0,0,3,1,1,1,1,0,3,1,1,2,0,1,1,0,0,0,1,0,2,0,0,3,0,0,0,0,1,0,1,0,1,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,1,0,1,0,1,0,2,0,0,0,2,0,0,0,0,2,2,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,5,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,3,3,8,0,0,0,0,1,0,0,1,0,7,0,0,0,0,4,0,0,0,0,0,1,1,4,0,1,1,1,0,0,0,0,0,0,0,1,2,2,1,2,6,0,0,1
let,0,0,2,10,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,2,0,0,4,0,2,0,0,0,3,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,3,1,0,1,0,1,4,1,1,0,5,0,0,0,0,0,1,1,1,0,0,1,0,2,0,1,1,1,1,1,0,1,0,0,0,0,1,0,3,0,1,2,1,0,0,0,0,2,0,2,2,1,5,1,3,1,0,0,1,0,0,0,1,2,0,1,1,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,3,0,1,0,3,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,2,1,0,0,0,1,3,1,0,1,9,1,3,0,0,0,0,1,1,5,0,0,0,1,0,4,0,0,1,2,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,2,0,0,1,0,1,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,1,0,2,0,2,2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,4,1,2,1,0,1,1,0,0,0,0,2,3,0,0,0,3,12,1,2,1,0,1,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,4,0,4,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,34,1,0,1,2,0,0,0,0,2,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,13,1,0,1,0,0,0,0,0,4,1,2,2,0,0,0,0,6,0,2,0,0,5,0,1,1,0,0,0,0,0,1,2,0,1,1,3,0,2,0,0,2,2,0,2,1,0,0,0,1,8,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,3,1,2,1,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,0,0,63,4,0,1,0,0,0,1,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,4,1,5,1,0,0,0,0
life,0,1,0,0,1,0,1,0,2,0,2,0,3,11,1,2,0,1,0,0,2,0,0,5,0,1,0,0,2,5,0,0,0,0,2,1,0,4,0,0,0,2,2,0,1,3,0,0,0,3,3,3,0,0,0,3,2,2,0,0,2,6,0,0,0,0,0,10,4,1,2,1,2,0,1,2,0,1,0,3,6,1,0,1,3,0,1,5,0,2,2,1,0,0,2,2,5,1,1,2,2,2,2,1,3,1,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,18,2,1,0,4,1,1,0,1,1,4,2,1,4,2,0,0,1,1,1,6,2,2,0,1,0,1,0,0,1,2,0,4,2,3,1,2,2,1,0,2,1,0,0,1,0,0,0,0,0,1,5,11,0,0,3,0,0,0,1,0,0,0,0,5,2,2,0,0,3,1,3,0,5,1,1,0,0,0,0,0,0,0,4,1,1,0,0,9,0,2,1,1,1,2,1,0,1,0,3,0,1,3,2,1,0,0,3,1,0,0,3,1,14,0,5,0,0,1,1,2,0,0,0,0,3,1,0,2,3,1,1,2,1,0,6,0,0,1,0,2,0,2,0,1,2,0,2,2,0,1,0,0,1,0,3,32,1,3,1,0,2,0,5,2,0,1,1,2,1,1,1,1,4,2,12,0,1,1,0,0,1,0,1,0,0,2,1,1,5,1,1,3,1,0,1,1,0,3,0,0,5,4,2,1,1,1,1,2,1,0,0,0,0,0,1,3,1,0,1,1,2,2,2,4,2,1,0,3,1,3,1,0,0,7,2,2,0,7,1,13,0,0,1,4,0,1,0,0,2,0,4,0,3,3,3,0,1,2,0,3,0,1,3,1,2,6,1,0,1,1,0,4,0,1,0,1,0,0,2,1,1,1,2,3,2,5,2,0,1,0,0,0,0,1,1,4,2,2,1,2,1,2,1,0,1,8,0,1,2,5,0,0,4,2,0,4,4,0,3,6,0,6,0,1,1,1,1,1,2,2,1,1,1,3,5,1,7,1,1,2,3,1,1,1,1,6,5,0,0,1,3,5,0,0,2,1,0,0,0,16,1,0,0,4,1,2,0,3,2,0,1,0,0,0,0,1,1,0,3,0,0,1,2,1,0,0,3,1,3,1,1,0,1,5,0,3,0,0,1,2,2,0,1,0,1,1,2,4,0,2,2,1,2,2,2,1,2,2,0,3,0,1,1,0,1,2,0,4,3,1,2,3,1,1,6,3,1,1,3,1,0,0,0,0,4,0,1,1,1,0,0,1,3,0,1,1,1,2,2,0,1,0,0,0,0,2,4,3,1,3,5,0,4,1,0,2,0,0
light,0,0,0,1,0,0,0,0,0,0,5,1,1,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,3,0,1,0,2,0,0,2,0,0,1,5,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,4,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,2,0,1,0,0,1,0,0,2,0,1,0,1,1,3,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,1,0,1,2,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,2,3,2,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,1,0,0,1,2,1,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,1,2,0,1,1,0,2,0,1,0,2,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,4,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,1,1,0,3,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,1,0,0,0,1,2,2,2,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,4,1,0,2,0,0,0,2,1,1,1,0,0,2,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,1,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,1,1,0,3,0,0,0,0,1,0,3,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,2,0,0,0,1,0,0,1,0,0,2,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,0
like,2,4,2,0,3,1,2,5,1,0,2,1,5,2,1,4,14,1,1,6,2,0,4,4,0,0,1,1,2,1,1,0,3,3,0,0,0,3,0,2,2,0,1,0,0,5,2,1,2,0,1,1,2,0,2,8,1,3,1,8,3,0,0,0,1,1,1,2,1,0,1,0,10,0,1,0,1,5,4,0,2,1,0,3,17,1,3,2,0,0,2,4,0,0,2,1,0,2,3,0,0,8,2,3,3,1,1,2,3,1,1,2,5,2,0,1,0,2,1,5,2,2,0,0,1,1,1,1,0,2,7,9,2,1,1,1,0,1,2,1,2,6,1,3,1,9,1,4,39,35,2,4,0,5,1,10,1,3,1,1,0,7,3,5,0,1,0,16,6,2,1,0,5,3,0,3,7,1,0,2,2,7,1,2,4,1,0,12,0,1,0,8,2,0,2,1,0,0,0,3,1,3,0,0,0,0,1,3,3,1,0,0,1,2,4,13,0,2,1,1,5,2,10,7,4,1,0,2,1,0,1,1,2,2,0,1,22,0,0,3,3,4,3,0,3,0,3,0,3,8,15,7,1,2,0,2,9,3,2,4,2,0,1,2,1,3,2,0,0,7,4,4,1,3,0,1,0,6,0,3,4,0,0,3,1,1,1,1,0,5,1,5,2,3,63,1,2,5,2,4,1,1,1,4,0,1,1,5,1,1,1,1,7,2,1,0,5,0,0,2,5,0,2,2,0,2,0,0,3,3,5,0,2,2,0,4,0,3,1,1,1,0,1,0,3,2,0,0,1,2,0,0,0,1,1,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4,10,1,3,2,2,1,0,2,1,1,0,0,1,2,1,3,1,0,3,0,2,0,1,0,2,1,8,3,0,7,1,13,5,6,1,6,1,2,5,3,1,2,0,0,2,0,1,1,4,2,0,1,1,0,1,0,2,0,7,10,0,3,5,0,1,1,3,0,1,2,1,3,0,8,0,3,2,1,4,5,2,6,4,20,11,1,1,0,0,6,3,0,1,3,0,8,6,1,2,1,4,4,1,0,3,1,1,1,17,30,2,1,6,3,0,4,0,1,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,0,1,4,3,0,0,4,1,12,1,6,2,3,10,0,0,0,1,1,0,5,3,1,0,1,0,2,0,1,4,2,0,1,1,1,0,0,4,0,3,0,7,1,2,8,3,6,0,0,9,2,2,0,4,0,0,1,2,0,8,0,3,5,2,2,2,1,1,2,4,6,0,3,0,0,0,0,1,2,1,0,3,4,0,0,4,0,20,3,4,2,1,5
